uid,uname,category,guard_event_count,guard_count_sum,max_level,is_blacklist,is_510_return,is_broad_return_exclusive,is_window_new,first_seen_text,last_pre_return_text,as_active_count_after_source
10784615,困困没醒AwA,kg,1,1,3,0,0,0,1,2026-02-03 16:53,,0
107856608,湿地渔父,黑名单长期观众,1,1,3,1,0,0,0,,,0
1079189451,刚刚一起的,kg,1,1,3,0,0,0,1,2025-12-21 16:54,,79
107924959,七桥-御乃梨,kg,1,1,3,0,0,0,1,2026-01-03 16:51,,2
107931709,一水Ys_,kg,1,1,3,0,0,0,1,2026-01-10 19:50,,10
1079547091,情之漾_,kg,1,1,3,0,0,0,1,,,0
1079600163,Uslto,kg,1,1,3,0,0,0,1,,,0
107966816,不充话费,kg,1,1,3,0,0,0,0,2022-02-26 19:50,2024-08-24 10:50,0
107966921,阿剑呐呐,kg,1,1,3,0,0,0,1,,,0
107982788,丶无端丶,kg,1,1,3,0,0,0,1,,,0
107996894,卡芙兰z,黑名单长期观众,1,1,3,1,0,0,0,,,0
108056937,dreamandyou,kg,1,1,3,0,0,0,0,2022-12-11 19:50,2023-03-25 20:50,0
108098951,星秋白,黑名单长期观众,1,1,3,1,0,0,0,,,0
1080996344,随好人与光,kg,1,1,3,0,0,0,1,2025-12-28 17:00,,10
10811700,清策Official,广义回旋,1,1,3,0,0,1,0,2024-07-10 20:52,2024-07-10 20:52,1
1081270078,沃拾哥莎波伊,kg,1,1,3,0,0,0,1,2025-12-28 17:00,,21
10813217,点横撇捺丶一丿乀,黑名单长期观众,1,1,3,1,0,0,0,,,0
108144868,o-bwb-o,kg,1,1,3,0,0,0,1,2026-01-09 13:53,,1
10814654,乔尼-齐贝林-,广义回旋,1,1,3,0,0,1,0,2022-12-11 19:50,2024-08-24 10:50,15
1081524877,厛潮_,kg,1,1,3,0,0,0,1,2026-01-25 16:53,,3
108159609,摩羯MMC,kg,1,1,3,0,0,0,1,2025-12-11 13:54,,12
1081868950,无限月读的圣杯,kg,1,1,3,0,0,0,1,2025-12-11 13:54,,17
1081911954,鳴月天睚,kg,1,1,3,0,0,0,1,2025-12-11 13:54,,13
108200100,La_FaFlame,kg,1,1,3,0,0,0,1,2026-02-11 17:49,,14
10822119,鳳酱家的初月喵,kg,1,1,3,0,0,0,1,2026-02-04 14:21,,7
108248235,琥太日,kg,1,1,3,0,0,0,1,2026-02-11 17:49,,5
1083120913,三の山,kg,1,1,3,0,0,0,1,2025-12-11 13:54,,3
1084095647,一米哇刚乃,黑名单长期观众,1,1,3,1,0,0,0,,,0
10848478,魂魄世界,kg,1,1,3,0,0,0,1,2025-12-10 14:55,,0
10850359,蘭斯大人,kg,1,1,3,0,0,0,1,2026-02-11 17:49,,12
108535545,香草苏打水儿,黑名单长期观众,1,1,2,1,0,0,0,,,0
108585664,Xiaoye01100,黑名单长期观众,1,1,3,1,0,0,0,,,0
1085933421,邪恶辣条大王,kg,1,1,3,0,0,0,1,2025-12-10 14:55,,104
10859391,叶子的回忆,黑名单长期观众,1,1,3,1,0,0,0,,,0
108601793,贝极星看不懂,kg,1,1,3,0,0,0,1,2025-12-20 19:50,,0
108631395,流云丶悠悠,kg,1,1,3,0,0,0,1,2025-12-09 13:55,,120
108649039,阿西划水中,kg,1,1,3,0,0,0,1,2025-12-28 17:00,,3
108651815,hero灬龙皇,kg,1,1,3,0,0,0,1,2025-12-11 13:54,,36
10868681,穿靴子的星空猫,黑名单长期观众,1,1,3,1,0,0,0,,,0
10869545,莫得感情的夏某人,kg,1,1,3,0,0,0,1,2025-12-21 16:54,,56
108713276,浅汐筠,黑名单长期观众,1,1,3,1,0,0,0,,,0
108728462,枝江保安,黑名单长期观众,1,1,3,1,0,0,0,,,0
10873009,Kynho,kg,1,1,3,0,0,0,1,,,0
108738064,灰色-空间,kg,1,1,3,0,0,0,1,2025-12-21 16:54,,20
10879314,-BRS-,kg,1,1,3,0,0,0,1,2026-01-31 19:51,,0
108811008,岚夜呀,kg,1,1,3,0,0,0,1,2026-01-15 15:55,,30
108815750,葵樱穆,kg,1,1,3,0,0,0,0,2022-10-28 19:51,2024-07-14 19:50,0
10883566,不可沽名_当学霸,kg,1,1,3,0,0,0,1,2025-12-13 23:55,,16
1088398999,4FeBr3,kg,1,1,3,0,0,0,1,2026-02-11 17:49,,1
10885882,今天吃了早饭,kg,1,1,3,0,0,0,1,,,0
108864451,孤魂2017,kg,1,1,3,0,0,0,1,2026-03-01 16:50,,0
1088647594,独欣怡刹,kg,1,1,3,0,0,0,1,2026-01-07 11:53,,26
10886596,赖小七第一可爱,kg,1,1,3,0,0,0,1,2025-12-21 16:54,,0
10886884,枝大ZUTAC,kg,1,1,3,0,0,0,1,,,0
10887803,长夜离歌,黑名单长期观众,1,1,3,1,0,0,0,,,0
108890728,静止的动点P,广义回旋,1,1,3,0,0,1,0,2022-03-10 18:40,2024-02-22 20:51,0
108918838,阿库娅来啦,kg,1,1,3,0,0,0,1,2026-01-28 20:50,,0
108935843,过去现在未來,kg,1,1,3,0,0,0,1,2026-01-13 17:26,,0
109023055,迫真恶魔夏美子,kg,1,1,3,0,0,0,1,2025-12-20 19:50,,0
109035736,夏天吃糖的虫子,黑名单长期观众,1,1,3,1,0,0,0,,,0
10903598,Z隐居红尘,kg,1,1,3,0,0,0,1,2026-03-01 16:50,,0
10903614,康哥嘿嘿,kg,1,1,3,0,0,0,0,2022-12-11 19:50,2022-12-11 19:50,0
10904835,铃Majalis,黑名单长期观众,1,1,3,1,0,0,0,,,0
109050670,Madridistaxs,kg,1,1,3,0,0,0,1,2025-12-15 21:00,,11
10906301,啵阿,kg,1,1,3,0,0,0,0,2022-03-25 19:50,2022-08-25 21:00,0
1090987538,去海底捞月亮的狐狸,黑名单长期观众,1,1,3,1,0,0,0,,,0
109103331,鸿仙客,kg,1,1,3,0,0,0,1,2026-01-18 13:50,,5
109120299,AdolfPark,kg,1,1,3,0,0,0,1,,,0
1091396799,白煌凰,kg,1,1,3,0,0,0,1,,,0
109140719,Jelly没有fish,黑名单长期观众,1,1,3,1,0,0,0,,,0
109156500,星界_洞悉,kg,1,1,3,0,0,0,1,,,0
109170862,乐华娱乐的小黑,黑名单长期观众,1,1,3,1,0,0,0,,,0
10917423,Ceppl,kg,1,1,3,0,0,0,1,2026-02-13 20:51,,0
109185798,於与鱼,黑名单长期观众,1,1,3,1,0,0,0,,,0
109195834,演奏终末,黑名单长期观众,1,1,3,1,0,0,0,,,0
109197693,bili_10415061,广义回旋,1,1,3,0,0,1,0,2023-05-02 19:50,2025-05-28 20:50,10
109221,熊猫流沙包,黑名单长期观众,1,1,3,1,0,0,0,,,0
10924812,哈即是米,黑名单长期观众,1,1,3,1,0,0,0,,,0
10924893,迷途知返ww,kg,1,1,3,0,0,0,1,2026-02-23 13:57,,1
10925037,錦鲤成双,黑名单长期观众,1,1,3,1,0,0,0,,,0
10931153,ttvd33,黑名单长期观众,1,1,3,1,0,0,0,,,0
109334835,嘉心糖宝_,黑名单长期观众,1,1,3,1,0,0,0,,,0
10934402,shadowriver,kg,1,1,3,0,0,0,1,2025-12-31 21:53,,46
10936988,滑稽不灭,黑名单长期观众,1,1,3,1,0,0,0,,,0
10941424,Asprox,黑名单长期观众,1,1,3,1,0,0,0,,,0
109424939,来自天外的阿列夫一,510回旋,1,1,3,0,1,0,0,2022-02-04 19:50,2022-04-22 19:50,0
109432544,雨天绫,黑名单长期观众,1,1,3,1,0,0,0,,,0
10945329,--DOVE,广义回旋,1,1,3,0,0,1,0,2022-10-28 19:51,2022-10-28 19:51,10
10949761,壹綾贰歆,黑名单长期观众,1,1,3,1,0,0,0,,,0
10952087,莉迪亚拉斐尔,kg,1,1,3,0,0,0,1,2025-12-28 17:00,,6
10956339,TkaraJ,黑名单长期观众,1,1,3,1,0,0,0,,,0
10956869,一刻等天晴,黑名单长期观众,1,1,3,1,0,0,0,,,0
1095714780,新零AVA,黑名单长期观众,1,1,3,1,0,0,0,,,0
1096164890,汐见水月,kg,1,1,3,0,0,0,1,2026-01-31 13:54,,34
10969248,ksdarv,kg,1,1,3,0,0,0,0,2022-03-18 19:50,2023-03-16 19:51,0
109714519,为咩不和我玩,黑名单长期观众,1,1,3,1,0,0,0,,,0
10976400,蒙兀室韦上单,510回旋,1,1,3,0,1,0,0,2022-05-11 19:50,2022-05-20 19:45,0
10976571,不交450谁也保不了你,广义回旋,1,1,3,0,0,1,0,2022-12-11 19:50,2023-03-25 20:50,2
10978141,乃琦琳,黑名单长期观众,1,1,3,1,0,0,0,,,0
109803344,浮世散闲人,广义回旋,1,1,3,0,0,1,0,2022-05-11 19:50,2022-12-11 19:50,0
109809096,岁时配色记,黑名单长期观众,1,1,3,1,0,0,0,,,0
109838,lieproject,kg,1,1,3,0,0,0,1,2026-02-11 17:49,,8
10983902,夜刀神龙旂,kg,1,1,3,0,0,0,1,,,0
10985069,Sumer4gi,kg,1,1,3,0,0,0,0,2022-06-01 21:01,2022-06-01 21:01,0
109885226,轻浮华年,kg,1,1,3,0,0,0,1,2025-12-20 19:50,,2
10992021,黑nky羊,kg,1,1,3,0,0,0,1,,,0
109920497,六色的彩虹,kg,1,1,3,0,0,0,1,2026-01-06 22:15,,1
10992814,B友华启,kg,1,1,3,0,0,0,1,2026-01-03 16:51,,6
10993454,DelphisX,510回旋,1,1,3,0,1,0,0,2022-04-22 19:50,2022-04-22 19:50,12
10995767,GT610Ti,黑名单长期观众,1,1,3,1,0,0,0,,,0
10996444,星痕月色,kg,1,1,3,0,0,0,1,2025-12-12 08:52,,5
10996953,疲惫幽灵,kg,1,1,3,0,0,0,1,2026-02-25 19:50,,0
10997659,品酒师冕下,黑名单长期观众,1,1,3,1,0,0,0,,,0
10998441,鱼鱼鱼鱼鱼羊羊,kg,1,1,3,0,0,0,0,2022-04-08 19:50,2023-02-22 19:50,0
10999407,想做贝拉的那颗星,黑名单长期观众,1,1,3,1,0,0,0,,,0
1100220540,御思绝锡,黑名单长期观众,1,1,3,1,0,0,0,,,0
11004905,残酷的一天,kg,1,1,3,0,0,0,1,2025-12-10 14:55,,11
1100520254,拒绝网暴二极管,广义回旋,1,1,3,0,0,1,0,2022-08-31 19:50,2023-12-27 20:57,0
11007223,夜之女皇-罗蕾莱,kg,1,1,3,0,0,0,1,,,0
11009006,阿涼ryou,kg,1,1,3,0,0,0,0,2022-02-04 19:50,2022-04-08 19:50,0
11012909,Apriiil7,kg,1,1,3,0,0,0,0,2022-04-27 18:40,2022-12-11 19:50,0
11013599,角虫折木,kg,1,1,3,0,0,0,1,2025-12-09 13:55,,107
11019844,树子trees,kg,1,1,3,0,0,0,1,2025-12-09 13:55,,3
110205746,谢谢你曾融化过我,kg,1,1,3,0,0,0,1,,,0
11022886,萝卜炒生梨,kg,1,1,3,0,0,0,1,2025-12-23 17:56,,23
1102318478,dvugvhijhji,kg,1,1,3,0,0,0,1,2026-01-01 19:57,,3
1102762998,平常運転,kg,1,1,3,0,0,0,1,2025-12-11 13:54,,3
110309221,你站最大非酋,kg,1,1,3,0,0,0,1,2025-12-23 20:55,,50
11035415,在下有一策,广义回旋,1,1,3,0,0,1,0,2022-02-26 19:50,2024-12-07 19:52,58
11035946,Mea-,kg,1,1,3,0,0,0,1,,,0
11043496,丷北宸,黑名单长期观众,1,1,3,1,0,0,0,,,0
11045366,司尹舒,kg,1,1,3,0,0,0,1,2026-03-01 16:50,,0
11047404,木头人-停,kg,1,1,3,0,0,0,1,2025-12-13 23:55,,20
11047840,花捨,kg,1,1,3,0,0,0,0,2022-05-11 19:50,2022-06-01 21:01,0
11049009,林夕念峰,kg,1,1,3,0,0,0,1,2026-01-23 18:49,,5
110519494,七月天寒,kg,1,1,3,0,0,0,1,,,0
1105372566,Vei顺bae,kg,1,1,3,0,0,0,1,2026-02-15 18:54,,0
11054237,被困在某種雲層,黑名单长期观众,1,1,3,1,0,0,0,,,0
11054716,羽哥哥丶,kg,1,1,3,0,0,0,1,,,0
110551658,--Mirage--,kg,1,1,3,0,0,0,0,2022-05-01 19:50,2023-02-22 19:50,0
11057490,暴兔哥,kg,1,1,3,0,0,0,1,2025-12-09 13:55,,5
110597712,丨嗨森伯格丨,kg,1,1,3,0,0,0,1,2026-01-31 13:54,,41
110680098,green_lu,黑名单长期观众,1,1,3,1,0,0,0,,,0
11069034,BIU霞光,kg,1,1,3,0,0,0,1,2025-12-16 17:52,,46
11071799,贝极星火,黑名单长期观众,1,1,3,1,0,0,0,,,0
11072631,梦醒花开满城,广义回旋,1,1,3,0,0,1,0,2022-03-18 19:50,2024-09-04 20:58,14
110747891,陈千语本人,kg,1,1,3,0,0,0,1,2025-12-11 13:54,,2
11081547,乃乃的琳,黑名单长期观众,1,1,3,1,0,0,0,,,0
11085910,丶烤鱼,黑名单长期观众,1,1,3,1,0,0,0,,,0
11086956,我永远喜欢光焰,kg,1,1,3,0,0,0,1,2026-02-11 17:49,,30
11087775,c呆今天吃什么捏,kg,1,1,3,0,0,0,1,,,0
110891868,一路小白一,黑名单长期观众,1,1,3,1,0,0,0,,,0
1109041765,网友秋顺澪,kg,1,1,3,0,0,0,1,2025-12-10 14:55,,3
110932069,tolove是纯爱,黑名单长期观众,1,1,3,1,0,0,0,,,0
11098419,隔云听禅,黑名单长期观众,1,1,2,1,0,0,0,,,0
11099063,styeedu,kg,1,1,3,0,0,0,1,,,0
11099321,星星星星宫,kg,1,1,3,0,0,0,1,2025-12-20 19:50,,0
11103202,三狼星,黑名单长期观众,1,1,3,1,0,0,0,,,0
111049175,聆缘糖,黑名单长期观众,1,1,3,1,0,0,0,,,0
111056498,烟雨霓裳ら,kg,1,1,3,0,0,0,1,2026-03-10 15:51,,0
1110591062,Oberchal,kg,1,1,3,0,0,0,0,2024-09-01 11:00,2025-05-29 22:25,0
1110645236,琳嘉宜等于一,kg,1,1,3,0,0,0,1,2025-12-15 21:00,,78
1110884294,盛世长歌-唱尽繁华,kg,1,1,3,0,0,0,1,,,0
11110699,当年沧海official,广义回旋,1,1,3,0,0,1,0,2022-12-11 19:50,2022-12-11 19:50,2
111142213,--kisaki--,kg,1,1,3,0,0,0,1,2025-12-21 16:54,,4
111161,晃悠悠的栗子,黑名单长期观众,1,1,3,1,0,0,0,,,0
111168429,晦安,kg,1,1,3,0,0,0,1,2026-01-29 20:52,,9
111180968,Hello龄,510回旋,1,1,3,0,1,0,0,2022-03-10 18:40,2022-05-11 19:50,49
11123333,Davidaking,kg,1,1,3,0,0,0,1,,,0
111410047,伊人不复-,黑名单长期观众,1,1,3,1,0,0,0,,,0
1114331913,赤水今天干什么,kg,1,1,3,0,0,0,1,2026-01-08 20:50,,5
11145551,蘇禾la,黑名单长期观众,1,1,3,1,0,0,0,,,0
111571353,爱恰橙子吖,kg,1,1,3,0,0,0,0,2023-03-16 19:51,2023-03-16 19:51,0
1115769563,井盖勿念,黑名单长期观众,1,1,3,1,0,0,0,,,0
111595627,能代yyds,kg,1,1,3,0,0,0,1,2025-12-17 17:56,,0
11161835,於戏惜哉,黑名单长期观众,1,1,3,1,0,0,0,,,0
11163462,每日奶绿大赛,kg,1,1,3,0,0,0,0,2022-04-22 19:50,2022-04-22 19:50,0
11163709,讴歌斯文,510回旋,1,1,3,0,1,0,0,2022-04-13 19:49,2022-04-13 19:49,0
11167060,跑来跑去追,黑名单长期观众,1,1,3,1,0,0,0,,,0
11171847,哈哈一笑没烦恼,广义回旋,1,1,3,0,0,1,0,2022-04-07 18:40,2023-05-03 20:51,0
11177598,英特na雄耐尔定实现,黑名单长期观众,1,1,3,1,0,0,0,,,0
1117945675,LosRai,kg,1,1,3,0,0,0,1,2025-12-11 13:54,,102
111809,llssjj,黑名单长期观众,1,1,3,1,0,0,0,,,0
11181967,汐宮悠理,kg,1,1,3,0,0,0,1,2026-01-30 11:55,,3
1118375284,paymepain,kg,1,1,3,0,0,0,1,2026-02-15 18:54,,0
11185122,东百帝王KNE,黑名单长期观众,1,1,3,1,0,0,0,,,0
1118590642,琳乃贝二,黑名单长期观众,1,1,3,1,0,0,0,,,0
11193090,启文轩,广义回旋,1,1,3,0,0,1,0,2022-12-11 19:50,2025-06-06 22:27,0
11193464,东阁梦雪,510回旋,1,1,3,0,1,0,0,2022-02-04 19:50,2022-05-11 19:50,4
11194563,无所事事的傲风,kg,1,1,3,0,0,0,1,2026-01-13 11:53,,0
111951497,汐风云子,kg,1,1,3,0,0,0,0,2022-02-04 19:50,2024-06-19 19:22,0
11195380,veracity_ww,510回旋,1,1,3,0,1,0,0,2022-04-29 19:50,2022-04-29 19:50,2
111958308,欲犬之于嘉然兮,黑名单长期观众,1,1,3,1,0,0,0,,,0
1120003681,白糖星愿,黑名单长期观众,1,1,3,1,0,0,0,,,0
11200257,-Monad-,黑名单长期观众,1,1,3,1,0,0,0,,,0
11202059,1d100_1,kg,1,1,3,0,0,0,0,2022-12-11 19:50,2023-12-27 20:57,0
112040,淚盡鈴音響,kg,1,1,3,0,0,0,1,,,0
11208948,lium伊卡洛斯,kg,1,1,3,0,0,0,1,2025-12-28 17:00,,1
11211458,饮者倾耳,kg,1,1,3,0,0,0,1,,,0
11211778,栗栗娘,黑名单长期观众,1,1,3,1,0,0,0,,,0
11211924,Charon-oct,kg,1,1,3,0,0,0,1,2025-12-21 16:54,,50
11219181,photodiode,kg,1,1,3,0,0,0,1,2026-02-10 19:53,,0
11219872,嘉是山地车,510回旋,1,1,3,0,1,0,0,2022-03-18 19:50,2022-04-29 19:50,0
11220304,Mdgqmmt,kg,1,1,3,0,0,0,1,2025-12-10 14:55,,7
112214725,斑鸠banjiu,kg,1,1,3,0,0,0,1,2026-03-06 16:49,,0
11222716,放橱窗上的广士心,黑名单长期观众,1,1,3,1,0,0,0,,,0
11223229,天山碎冰谷不相信眼泪,黑名单长期观众,1,1,3,1,0,0,0,,,0
11224253,菲比啾比的和光回唱,kg,1,1,3,0,0,0,1,2025-12-16 17:52,,58
11224487,可达骑士王,kg,1,1,3,0,0,0,1,2026-01-08 20:50,,0
112279,坦塔罗斯,黑名单长期观众,1,1,2,1,0,0,0,,,0
1122844941,想1不2到3暱稱,kg,1,1,3,0,0,0,1,2026-02-03 16:53,,1
11229537,一直是奶淇琳呀,黑名单长期观众,1,1,3,1,0,0,0,,,0
11233026,nhoira,510回旋,1,1,3,0,1,0,0,2022-03-26 19:50,2022-04-08 19:50,0
11238798,住贝极星的小明,黑名单长期观众,1,1,3,1,0,0,0,,,0
112453704,butterjust,kg,1,1,3,0,0,0,1,2026-01-03 16:51,,2
11247736,终究变成了这样,广义回旋,1,1,3,0,0,1,0,2022-05-11 19:50,2022-12-11 19:50,5
1124774348,Linael,kg,1,1,3,0,0,0,1,,,0
11253598,死乃凉爽夏夜,kg,1,1,3,0,0,0,1,,,0
112555303,侬批,黑名单长期观众,1,1,3,1,0,0,0,,,0
1125715,BURSTFIRE,黑名单长期观众,1,1,3,1,0,0,0,,,0
11269713,Dragonslayerinverse,kg,1,1,3,0,0,0,1,,,0
11272072,氵六青,kg,1,1,3,0,0,0,1,,,0
11273733,嘉然今天吃村草,黑名单长期观众,1,1,3,1,0,0,0,,,0
11276069,苕厌厌,黑名单长期观众,1,1,3,1,0,0,0,,,0
11276652,Kill夜猫,kg,1,1,3,0,0,0,1,2026-02-14 21:05,,8
11277500,乃王木木小朋友,广义回旋,1,1,3,0,0,1,0,2022-04-22 19:50,2024-10-10 19:21,29
11280333,马猴烧酒晃悠悠,黑名单长期观众,1,1,3,1,0,0,0,,,0
1128332321,沙雕腌制烧年,kg,1,1,3,0,0,0,1,2025-12-12 08:52,,17
11286045,桃景三酪,kg,1,1,3,0,0,0,1,,,0
112920729,儒雅随和小老弟,kg,1,1,3,0,0,0,1,,,0
1129309757,絮勿,kg,1,1,3,0,0,0,1,2025-12-20 19:50,,0
11294145,HIKIGAYA_LWP,黑名单长期观众,1,1,3,1,0,0,0,,,0
113020249,瓦妮莎蔓莉,kg,1,1,3,0,0,0,1,2026-01-13 17:26,,2
113036930,满川微雨,kg,1,1,3,0,0,0,0,2024-08-24 10:50,2024-08-24 10:50,0
11306325,比那名居蓝,kg,1,1,3,0,0,0,1,2026-02-22 19:00,,0
11308187,幻想症.,黑名单长期观众,1,1,3,1,0,0,0,,,0
113096755,波仔不想睡大街,kg,1,1,3,0,0,0,1,2025-12-25 21:02,,37
11312287,狗蛋和阿甘的日常,kg,1,1,3,0,0,0,1,,,0
11316655,孤孤还在969,kg,1,1,3,0,0,0,1,2025-12-10 14:55,,33
11330317,mmutee,kg,1,1,3,0,0,0,1,2026-02-28 15:20,,1
1133283864,夏小坔,kg,1,1,3,0,0,0,1,2025-12-17 17:56,,37
11341661,井瘫,510回旋,1,1,3,0,1,0,0,2022-04-13 19:49,2022-04-13 19:49,41
11350528,PLAYER31821,kg,1,1,3,0,0,0,1,2026-01-04 20:54,,6
113525544,嘉然小姐顺产的牛淇淋,黑名单长期观众,1,1,3,1,0,0,0,,,0
113563338,神秘约定人,kg,1,1,3,0,0,0,1,2026-02-12 16:50,,4
1136023958,一个soul,黑名单长期观众,1,1,3,1,0,0,0,,,0
1136277522,nonnnnnn,kg,1,1,3,0,0,0,1,2025-12-10 19:20,,19
11363821,離嶋,黑名单长期观众,1,1,3,1,0,0,0,,,0
1136534236,谢言王,kg,1,1,3,0,0,0,1,2026-01-23 11:56,,63
1136617829,兰兰从小就很屑,kg,1,1,3,0,0,0,0,2022-02-26 19:50,2023-12-27 20:57,0
113687234,源稚生Chisei,kg,1,1,3,0,0,0,1,2025-12-11 13:54,,35
11369737,似陷入幻境,黑名单长期观众,1,1,3,1,0,0,0,,,0
1137364037,千羽diamond,黑名单长期观众,1,1,3,1,0,0,0,,,0
1138277300,法兰奇ET,kg,1,1,3,0,0,0,1,,,0
11383312,超能花花丶,kg,1,1,3,0,0,0,1,,,0
11390560,蚌埠不住,kg,1,1,2,0,0,0,1,2026-01-14 17:24,,1
114001002,尤格-萨隆的谜之匣,kg,1,1,3,0,0,0,0,2022-04-08 19:50,2022-04-08 19:50,0
11401597,贝拉兔研究员,黑名单长期观众,1,1,3,1,0,0,0,,,0
11409734,chiikawa频主,黑名单长期观众,1,1,3,1,0,0,0,,,0
11410577,神奇张三疯,黑名单长期观众,1,1,3,1,0,0,0,,,0
114112122,dowgo,kg,1,1,3,0,0,0,1,2026-02-27 19:20,,0
1141220039,宇智波再睡一会儿,kg,1,1,3,0,0,0,1,2025-12-21 16:54,,62
114177400,海绵宝宝形而上学儿,kg,1,1,3,0,0,0,0,2022-03-18 19:50,2022-12-11 19:50,0
11418568,高谭守望者,kg,1,1,3,0,0,0,1,2026-02-03 16:53,,39
11420823,夜中那片星,kg,1,1,3,0,0,0,1,2025-12-28 17:00,,31
11423003,路人女主秧秧,kg,1,1,3,0,0,0,1,2025-12-28 17:00,,8
11424743,惑星丷,510回旋,1,1,3,0,1,0,0,2022-03-10 18:40,2022-04-27 18:40,0
114263418,Rasho_,广义回旋,1,1,3,0,0,1,0,2024-06-01 19:50,2024-06-01 19:50,0
11427336,韭菜稻叶饭团,kg,1,1,3,0,0,0,0,2022-05-20 19:45,2022-05-20 19:45,0
114320172,休斯敦火箭哈登,黑名单长期观众,1,1,3,1,0,0,0,,,0
114335510,_-常-_,黑名单长期观众,1,1,3,1,0,0,0,,,0
11434480,AAA建材然哥,黑名单长期观众,1,1,3,1,0,0,0,,,0
11435559,不会发光的金子君,黑名单长期观众,1,1,3,1,0,0,0,,,0
114380,绯银灰夜,kg,1,1,3,0,0,0,0,2024-11-16 19:50,2025-05-03 19:50,0
114418858,叶问书,kg,1,1,3,0,0,0,1,2026-02-11 17:49,,0
11445510,doelao,黑名单长期观众,1,1,3,1,0,0,0,,,0
1144561790,春日幻影迷途星,kg,1,1,3,0,0,0,1,2026-01-07 11:53,,37
1144964893,云巨人武僧,kg,1,1,3,0,0,0,1,2025-12-10 14:55,,23
114501658,13Z1z44,kg,1,1,3,0,0,0,0,2024-12-07 12:03,2024-12-07 12:03,0
11457357,迫于压力只好交易,kg,1,1,3,0,0,0,1,,,0
11458484,比安卡阿塔吉娜,黑名单长期观众,1,1,3,1,0,0,0,,,0
114597968,wzy0-0,510回旋,1,1,3,0,1,0,0,2022-02-26 19:50,2022-04-29 19:50,0
11462844,石上薪,kg,1,1,3,0,0,0,1,2026-02-21 21:00,,0
11466143,-hikog-,黑名单长期观众,1,1,3,1,0,0,0,,,0
11471732,阿尔斯拉大法司,kg,1,1,3,0,0,0,1,,,0
11477166,超级无敌顶晚人,kg,1,1,3,0,0,0,1,2026-02-28 15:20,,4
114796,saneplus,广义回旋,1,1,3,0,0,1,0,2022-03-25 19:50,2025-03-22 19:56,0
11480346,bznima,kg,1,1,3,0,0,0,1,,,0
11480431,B站的斯基劳,kg,1,1,3,0,0,0,0,2022-03-26 19:50,2022-12-11 19:50,0
11483189,菲行小雪绒,kg,1,1,3,0,0,0,1,2025-12-10 19:20,,3
11485349,Aidra_nh,黑名单长期观众,1,1,3,1,0,0,0,,,0
11488068,青叶-あおば,kg,1,1,3,0,0,0,1,2026-02-11 17:49,,0
11489557,3d4d5d17d,黑名单长期观众,1,1,3,1,0,0,0,,,0
11491999,指甲油M21,黑名单长期观众,1,1,3,1,0,0,0,,,0
11495762,天使の烤翅膀,kg,1,1,3,0,0,0,1,2026-01-15 15:55,,4
11497276,黄风卧虎,广义回旋,1,1,3,0,0,1,0,2022-02-04 19:50,2025-05-30 19:52,0
11503454,黑泽朋世单推人です,kg,1,1,3,0,0,0,0,2022-03-10 18:40,2022-03-10 18:40,0
1150926323,九製陳皮,kg,1,1,3,0,0,0,1,2025-12-21 16:54,,21
11510307,拍拍屁股没有耳朵,kg,1,1,3,0,0,0,1,,,0
115120388,四叶草与月,黑名单长期观众,1,1,3,1,0,0,0,,,0
1151215237,然然今天吃糖糖,黑名单长期观众,1,1,3,1,0,0,0,,,0
115122260,西斯特蒙蒙,黑名单长期观众,1,1,3,1,0,0,0,,,0
11516765,Canfier,kg,1,1,3,0,0,0,0,2022-11-18 19:50,2023-05-02 19:50,0
1152006326,迎贺,kg,1,1,3,0,0,0,0,2022-04-27 18:40,2022-12-11 19:50,0
115222846,嘉兴路走回家婚戒所,kg,1,1,3,0,0,0,1,2025-12-10 14:55,,40
115227210,逗逗渣渣,广义回旋,1,1,3,0,0,1,0,2023-05-17 20:51,2023-06-07 20:50,51
11527604,过敏性着凉,广义回旋,1,1,3,0,0,1,0,2022-02-04 19:50,2025-04-25 20:55,0
11530885,辉挥灰影城,kg,1,1,3,0,0,0,1,2025-12-23 23:00,,16
11531232,贾鑫唐,黑名单长期观众,1,1,3,1,0,0,0,,,0
11538869,蕾米莉亚_抱头蹲防,黑名单长期观众,1,1,3,1,0,0,0,,,0
11542432,嘉然今天吃什麽,黑名单长期观众,1,1,3,1,0,0,0,,,0
115485980,Sweet嘉心糖,黑名单长期观众,1,1,3,1,0,0,0,,,0
11551090,我不是小渔儿,黑名单长期观众,1,1,2,1,0,0,0,,,0
11551339,回归奶淇琳,kg,1,1,3,0,0,0,1,2026-02-21 21:00,,2
11552956,就算流泪也要和你一起,广义回旋,1,1,3,0,0,1,0,2022-02-26 19:50,2024-08-29 21:02,0
11553282,Znz一世,广义回旋,1,1,3,0,0,1,0,2022-04-07 18:40,2025-05-03 11:56,0
11558190,一封来自度娘的红信封,kg,1,1,3,0,0,0,1,2025-12-16 17:52,,45
1156656353,烦人的周,kg,1,1,3,0,0,0,1,2025-12-20 19:50,,68
11567190,板村智幸,kg,1,1,3,0,0,0,1,2026-02-11 17:49,,0
11571864,轻灵之羽,kg,1,1,3,0,0,0,1,2026-01-03 16:51,,27
1157423608,藤本老贼,kg,1,1,3,0,0,0,1,,,0
11578552,这就是奇迹么,kg,1,1,3,0,0,0,1,2025-12-11 13:54,,24
