hash,xml_count,danmu_count
bba2e17e,3,4
bfd710b4,3,4
c01f935d,3,4
c092dab6,3,4
c135a038,3,4
c19a2fad,3,4
c402aae4,3,4
c43b7c5,3,4
c4615c9a,3,4
c548d09f,3,4
c5749f9,3,4
c5784d6e,3,4
c5b82992,3,4
c5e8f86b,3,4
c615dcd6,3,4
c7a0495a,3,4
c7ec4c53,3,4
c855e174,3,4
c98aa15e,3,4
c9921be2,3,4
cab6aa75,3,4
cbdfb974,3,4
ccca096a,3,4
ccd515ae,3,4
cd35ef7d,3,4
d0ec0454,3,4
d219d9c7,3,4
d2cf6fb2,3,4
d2d227b1,3,4
d2f94274,3,4
d3088c9d,3,4
d37b543b,3,4
d39d4309,3,4
d48428f3,3,4
d4e50d72,3,4
d4f72eec,3,4
d52dfbe8,3,4
d6fc2216,3,4
d86cf067,3,4
dad5cd24,3,4
db57c87d,3,4
ddd16a,3,4
dff175f8,3,4
e03401ea,3,4
e1841844,3,4
e2186606,3,4
e2245516,3,4
e413c73d,3,4
e5507e2e,3,4
e5937ab9,3,4
e69f024,3,4
e6a7227d,3,4
e74a83b0,3,4
e816a5bb,3,4
e9297a55,3,4
e9f35c52,3,4
ea8857e4,3,4
ead3c896,3,4
eb2901f9,3,4
eb2b0923,3,4
ec43788e,3,4
ec9238df,3,4
ecaa63c1,3,4
ed2d0566,3,4
ed4556b8,3,4
ed578175,3,4
eea30101,3,4
ef3b91e7,3,4
ef6abec5,3,4
efc61f3,3,4
f031fe0d,3,4
f0d238de,3,4
f1a1a566,3,4
f33274a1,3,4
f41d36c1,3,4
f4f40263,3,4
f6610966,3,4
f777c190,3,4
f7ed2877,3,4
f7fbd514,3,4
f8a860a0,3,4
f94b8996,3,4
f9a96771,3,4
f9feacce,3,4
fa847c17,3,4
fa986266,3,4
fad80822,3,4
fb45ce56,3,4
fc03e43d,3,4
fd006fc5,3,4
fdbcb956,3,4
fddb1f93,3,4
fe868b2d,3,4
fe8d5bc6,3,4
febd49b9,3,4
10755a2c,3,3
10af4434,3,3
119d89f8,3,3
13282b1c,3,3
137f42b8,3,3
138318f1,3,3
13861e42,3,3
13ace905,3,3
13d4bcaa,3,3
150cf248,3,3
15f63394,3,3
16278bbd,3,3
1739b47f,3,3
183c057,3,3
18e05232,3,3
1927bcb,3,3
1966b93,3,3
197e736d,3,3
19e6b63d,3,3
1a1abc07,3,3
1a934ec9,3,3
1ac2d770,3,3
1bd6c381,3,3
1c8536ff,3,3
1c8e7c68,3,3
1cdef2a3,3,3
1cfb82fe,3,3
1d2d9060,3,3
1dd71f6e,3,3
1f372bf,3,3
1f511797,3,3
1f5e888,3,3
2070feaf,3,3
21d9a01c,3,3
22c5f63f,3,3
22fecc91,3,3
237cd4e7,3,3
23db961a,3,3
2567adcb,3,3
270f989,3,3
2731a940,3,3
27648aa1,3,3
282d51bf,3,3
28637b5,3,3
289ff76d,3,3
2930424a,3,3
2a572ecb,3,3
2ac6f0fe,3,3
2b9835bf,3,3
2bc32cb6,3,3
2beeb416,3,3
2c97ba1b,3,3
2d962026,3,3
2e35e248,3,3
2e8cdd8e,3,3
2f2f108,3,3
2f7e5ac0,3,3
2fdb0d7e,3,3
30007e17,3,3
3024146b,3,3
302c6b30,3,3
30a8a17b,3,3
31849d9f,3,3
31b0252d,3,3
31e33caa,3,3
320bb758,3,3
35832ad3,3,3
35a451d6,3,3
36209e12,3,3
36459a51,3,3
3714fd21,3,3
376be156,3,3
3802451,3,3
39d9a636,3,3
3b197014,3,3
3b61e9fb,3,3
3b7dc558,3,3
3c09fe81,3,3
3e89415,3,3
3efc21cd,3,3
3f0107e2,3,3
3fdc64ab,3,3
4016fbc2,3,3
41b94a87,3,3
425635dc,3,3
438a2bb9,3,3
43ea7272,3,3
445fb7d7,3,3
448b711,3,3
4533259e,3,3
453e5bed,3,3
45472dec,3,3
45a5d101,3,3
45d4a90b,3,3
4706b4d1,3,3
47a326f4,3,3
47fb8cc1,3,3
48715f79,3,3
4a28a409,3,3
4aa57fec,3,3
4abf6127,3,3
4bb3e313,3,3
4cc442c9,3,3
4d76a22a,3,3
4e5e33be,3,3
4f8ac22f,3,3
4fb97790,3,3
502291e3,3,3
502555c0,3,3
504e17a2,3,3
507d4a5,3,3
50a537ad,3,3
5210b8ac,3,3
52b60628,3,3
55dd878b,3,3
563e3703,3,3
5658fba7,3,3
56b35cc9,3,3
572a8bfe,3,3
57439b14,3,3
58156a36,3,3
58844dfe,3,3
5899ed92,3,3
58bc003f,3,3
58dc010b,3,3
59b19a9c,3,3
5b4fd907,3,3
5b6ab0a1,3,3
5bbfbad0,3,3
5bd15076,3,3
61056f63,3,3
620f703a,3,3
624c152d,3,3
6332dec1,3,3
64c170be,3,3
650619d0,3,3
650e0d2a,3,3
65d28cfe,3,3
665fe4c1,3,3
66e40205,3,3
68866f61,3,3
68e1da4b,3,3
68e7d238,3,3
68ea312b,3,3
69ac171,3,3
6ac91a8e,3,3
6bf96039,3,3
6cf768be,3,3
6ef7e33d,3,3
6ff7543c,3,3
7036faa2,3,3
718b642b,3,3
719e787a,3,3
71a92ed4,3,3
71d2e90e,3,3
7318215c,3,3
7359d819,3,3
743f4c31,3,3
751cfaa1,3,3
76eb387,3,3
774dcca8,3,3
77c310b2,3,3
7800547a,3,3
7a65f10d,3,3
7bcdd105,3,3
7c4aedc1,3,3
7c61c8b7,3,3
7e0bc921,3,3
7f0168ab,3,3
7fd9cc7b,3,3
8069b764,3,3
808f5e7c,3,3
835719e,3,3
84e432c8,3,3
8579f9fd,3,3
85a7711c,3,3
85a80a9,3,3
87c013c5,3,3
87e45ea7,3,3
87f455b1,3,3
897eeb97,3,3
89ac010d,3,3
8a1260eb,3,3
8a603bf9,3,3
8abcdd6f,3,3
8b2d8234,3,3
8b467e42,3,3
8cfe297c,3,3
8d19bd6f,3,3
8d1fa100,3,3
8e319f6f,3,3
8e6223c1,3,3
90a9dc38,3,3
90d11534,3,3
9444ace7,3,3
9481321b,3,3
94d4aba7,3,3
95815d07,3,3
9688a42a,3,3
980a8240,3,3
994363a8,3,3
994cf2fd,3,3
9a34477,3,3
9a3d8aa2,3,3
9b49def8,3,3
9c467d8c,3,3
9c60210c,3,3
9cb5c92f,3,3
9e2c39c2,3,3
9f43cfad,3,3
9f663920,3,3
9f8b2ca1,3,3
9fb34ffd,3,3
a0287df7,3,3
a2a11a37,3,3
a2b17d11,3,3
a2b848e6,3,3
a3ecdb85,3,3
a5cb3929,3,3
a676b3d0,3,3
a688d38e,3,3
a68a546,3,3
a691fc30,3,3
a800cf54,3,3
a809c31,3,3
a8fd7025,3,3
a924f52a,3,3
aa27a6b5,3,3
aa918468,3,3
ac5f730e,3,3
aca919d9,3,3
acb4a707,3,3
adfe4bbc,3,3
ae21e360,3,3
ae9e4596,3,3
af7f3e8f,3,3
b0b8973c,3,3
b0f4ef4b,3,3
b11e8595,3,3
b5ffefe4,3,3
b8988648,3,3
b8f106a2,3,3
bab739c5,3,3
bb3ff5b5,3,3
bc3560af,3,3
bcb1c9d9,3,3
bf5693bd,3,3
bfc2c55,3,3
c0da6347,3,3
c102df0d,3,3
c153e8f7,3,3
c1a506f9,3,3
c3e65ec7,3,3
c489ca06,3,3
c52d4628,3,3
c54931a,3,3
c65261c5,3,3
c754fb3,3,3
c772283e,3,3
c84db10a,3,3
c8efd868,3,3
c985d7e9,3,3
ca167a87,3,3
ca235b5f,3,3
cba2b9d7,3,3
cbe4d692,3,3
ccc9935f,3,3
cd304c6,3,3
ce610e44,3,3
cfbc8ab4,3,3
d00e5def,3,3
d040e50b,3,3
d049551c,3,3
d07ff788,3,3
d083c74d,3,3
d130d927,3,3
d1a2f570,3,3
d1bbc891,3,3
d21bd354,3,3
d337724f,3,3
d33dbe42,3,3
d517af2e,3,3
d5fdb868,3,3
d74070d7,3,3
d754d09c,3,3
d9b3b849,3,3
d9cd5ebb,3,3
d9e92df0,3,3
da3630c4,3,3
dbb49248,3,3
dd64d357,3,3
de3ce37,3,3
e00a93b1,3,3
e01b0a6b,3,3
e0c2e437,3,3
e0e9c14f,3,3
e2db315d,3,3
e40fc38c,3,3
e41f79b3,3,3
e42fbec,3,3
e4aa461,3,3
e5123bbe,3,3
e6d9013d,3,3
e738eefa,3,3
e756e392,3,3
e7f27efb,3,3
e808232f,3,3
e82bb6d6,3,3
ea59d7e5,3,3
eb3a682a,3,3
eb4a64b7,3,3
ebfbfb90,3,3
ecbb7a92,3,3
ed0763f1,3,3
ed7ea29b,3,3
edddaa86,3,3
ee4147ac,3,3
ee6116e0,3,3
eeb0b48a,3,3
eee13aab,3,3
ef52946c,3,3
efe5357e,3,3
f00323e2,3,3
f0bf747e,3,3
f245c950,3,3
f373df88,3,3
f40ac2f6,3,3
f5635708,3,3
f75037a1,3,3
f86d4e21,3,3
f9d712c0,3,3
f9f1f7f0,3,3
f9f4a9fb,3,3
fa13e62b,3,3
fa2c3b78,3,3
fae932d9,3,3
fba0e4e3,3,3
fc657e6a,3,3
fd586931,3,3
fe6aeb51,3,3
fe73ba44,3,3
fe81460f,3,3
fe9fb59,3,3
ff176f4f,3,3
ff1b1b5b,3,3
ff24f23a,3,3
ff3bdb77,3,3
1691f6fb,2,1521
4e81a646,2,1465
b172acd9,2,1234
c91e0eff,2,845
f36e2995,2,671
f23fd295,2,276
2c2010d5,2,204
eae05ee5,2,203
d6b44b04,2,184
529a2c83,2,178
a1734e38,2,164
76f9e093,2,137
9a5422e4,2,126
fbf93e50,2,122
21e85dc0,2,120
b343d533,2,120
bc42ff03,2,120
40d28e91,2,110
52e4f4a0,2,104
ad72dab9,2,103
558f3d97,2,102
51df8a14,2,92
bf3a241e,2,89
68d6113,2,84
7f337839,2,84
af416672,2,84
a56062ed,2,83
d2159d7,2,83
b8c58f9b,2,81
20effa3c,2,80
3f5d9b4e,2,80
b6b62a50,2,79
f2a5d32b,2,78
47255d0e,2,73
a38f313f,2,73
d25b7c40,2,71
57ac7c8a,2,70
61e657b4,2,68
92c150ec,2,68
e9cfb79f,2,68
703d2e55,2,67
7bdafbfb,2,67
d3fea039,2,64
249b7197,2,63
f0436435,2,62
14308257,2,58
a8623243,2,57
da18726f,2,57
16a7e83b,2,53
494dc65d,2,53
4db37344,2,53
ed3a2464,2,53
abe592a1,2,51
9b49cd63,2,50
bad1c77f,2,48
8a958052,2,47
8b802088,2,47
96b192a6,2,47
9fcb2547,2,45
a01781c5,2,45
63c2e125,2,43
1dba6d2b,2,41
3834cbf0,2,41
d16b2e25,2,41
dab4bed9,2,41
e265bdfb,2,41
d3c9dd45,2,40
3bae4f2d,2,39
8987372c,2,39
9b3a508b,2,39
b46065b0,2,39
fd1bd4eb,2,39
51eddfd1,2,38
58ee7d13,2,38
7e50c1fd,2,38
f8e316c1,2,38
53eb9ab5,2,37
5fb89e67,2,37
93116c43,2,37
adbbb0bf,2,37
32352e5d,2,36
7b6256c2,2,36
87a53345,2,36
a4d0af25,2,36
a8f7d557,2,36
ccd98bfd,2,36
78cd0e81,2,35
da8d1cf9,2,35
4782468b,2,34
70f3d399,2,34
9591cadf,2,34
fd032930,2,34
3f8c6144,2,33
4c201c04,2,33
5c720d62,2,33
77c63084,2,33
df67ca76,2,33
f28a7459,2,33
16db2133,2,32
420b9279,2,32
8f3352bb,2,32
99543a17,2,32
9d250742,2,32
13e45524,2,31
25d79050,2,31
402db096,2,31
43578e6f,2,31
5e6b0d30,2,31
6cb2bea,2,31
8ecc163,2,31
a9b2a86b,2,31
cedb7807,2,31
d24e1f6a,2,31
269b7a40,2,30
b3291f42,2,30
b479a052,2,30
24d3a344,2,29
742f720b,2,29
7bf775ce,2,29
cea9666,2,29
de98213e,2,29
704a5f71,2,28
f07247fc,2,28
313e468b,2,27
6e1054af,2,27
9f55eacb,2,27
a4c8350f,2,27
dc8a3ee9,2,27
eef817d2,2,27
f41d20a7,2,27
146bf6e3,2,26
388a8d9,2,26
40a65f4c,2,26
725a8c52,2,26
854ffa6c,2,26
9ca6e5d7,2,26
9e31d9e6,2,26
b02a9fa3,2,26
b694dfab,2,26
c9d54182,2,26
dba54ba2,2,26
eef6dd1c,2,26
168f7778,2,25
3dcf9f2a,2,25
7d7e62b5,2,25
7f4626dc,2,25
a958bfb8,2,25
daf49381,2,25
f30e901f,2,25
38ef685f,2,24
39eb215a,2,24
3ed7161e,2,24
49a77ac9,2,24
56eadeae,2,24
6b29bd35,2,24
720d00ad,2,24
72db75f0,2,24
dc218379,2,24
eeca091e,2,24
2dfd55c8,2,23
35ff61e4,2,23
4f490dc4,2,23
70062829,2,23
83cbcf5c,2,23
9f8d27b9,2,23
a6891aed,2,23
ae574df2,2,23
d5305451,2,23
f5a23da0,2,23
f983fc2a,2,23
49d8b900,2,22
4bdf6076,2,22
5ac43d9e,2,22
672ccc73,2,22
7f60fad4,2,22
9377593e,2,22
97dbdd93,2,22
b1faf9aa,2,22
c94a23e4,2,22
d48f25de,2,22
e377e5d0,2,22
ebb6ca85,2,22
eeadc306,2,22
f2725701,2,22
f640d3c,2,22
fef43106,2,22
16c7f416,2,21
38154007,2,21
61c086c5,2,21
6e34f4d2,2,21
8b44b4c9,2,21
b0b09d60,2,21
e00be255,2,21
eca3a688,2,21
efe7f2b9,2,21
fb91ea27,2,21
10acf57c,2,20
13af74f1,2,20
3cba6647,2,20
3f9b7c6,2,20
5c77c7ff,2,20
61c974dd,2,20
673b522c,2,20
683a20d2,2,20
a05b051b,2,20
a10db00f,2,20
b60fbd41,2,20
b6467e33,2,20
b78df5cd,2,20
bd25b773,2,20
c980c6b1,2,20
caffec15,2,20
cca17b3d,2,20
e89b7b52,2,20
e9957e8,2,20
f34d6b,2,20
241d4b01,2,19
4fcf692b,2,19
5c52ec,2,19
7e1bbc92,2,19
9adffa32,2,19
9d81fe3e,2,19
a493d184,2,19
b47036b6,2,19
ce05d24c,2,19
cff17a30,2,19
f069a03c,2,19
f786f8cc,2,19
22a19b2b,2,18
23ef9264,2,18
2c2bd3ef,2,18
3ad7dcb8,2,18
3eafb11a,2,18
40dc839b,2,18
4a0a11f,2,18
5695f847,2,18
59cb9e69,2,18
6820b027,2,18
74b0b902,2,18
7a0e0fb6,2,18
7a3281d0,2,18
827d85c5,2,18
84f3d237,2,18
8798b77f,2,18
95cc0ebe,2,18
96d80d79,2,18
9b8e3bd4,2,18
a2f63b10,2,18
c174c1c6,2,18
ce827754,2,18
cfd3c838,2,18
d7b3529,2,18
e0089da8,2,18
e427e22c,2,18
f3ed9073,2,18
f543e39e,2,18
1a5d5542,2,17
1a766e1d,2,17
4b62bed2,2,17
4c58d0cb,2,17
5fb2a9bf,2,17
631b918e,2,17
728f9ba0,2,17
8144906b,2,17
88e00bf9,2,17
8d2d5037,2,17
92faab58,2,17
93b761c,2,17
a02db0e0,2,17
a654b0f6,2,17
aab2f6af,2,17
ad107ba9,2,17
b542b34,2,17
b6f68507,2,17
d13a52b4,2,17
d257c49a,2,17
d6022da3,2,17
e1d794b,2,17
e39bbac,2,17
e78a778,2,17
ed646524,2,17
10ac3cd7,2,16
10b3ad9e,2,16
12841132,2,16
139d532d,2,16
2a893284,2,16
34dcd8e9,2,16
40f04673,2,16
58917fd6,2,16
731b56c8,2,16
7f3d73c3,2,16
93201368,2,16
a4805cb7,2,16
a804708,2,16
aaa76821,2,16
b613224b,2,16
bea99f07,2,16
c7b41b8d,2,16
c8f92901,2,16
ccc3ff2,2,16
ced93652,2,16
cf6f688e,2,16
e2512df3,2,16
eab80568,2,16
eae4c31c,2,16
f7b9af6,2,16
149bcb3c,2,15
1b61acc6,2,15
4b116644,2,15
4b238a28,2,15
6102883b,2,15
66a3c2d9,2,15
7eef691b,2,15
9124a515,2,15
972be04e,2,15
9f76dd75,2,15
a7fcd478,2,15
ab05b272,2,15
ad35a87a,2,15
b2e4bc68,2,15
d20a6aec,2,15
dd6ce26b,2,15
e52128e7,2,15
f311814e,2,15
f7eae11a,2,15
fac4b5bf,2,15
fddb73ba,2,15
1296e664,2,14
193cc02d,2,14
21765c6d,2,14
285287f0,2,14
2c99941b,2,14
30410897,2,14
3f43205a,2,14
5c937c14,2,14
63fcee8d,2,14
653f4226,2,14
671efe61,2,14
69f268fb,2,14
70a0c78d,2,14
751b79f6,2,14
7697a964,2,14
772e55b0,2,14
7cdfbba8,2,14
863ae01a,2,14
877381c9,2,14
8d1f75c7,2,14
946b160a,2,14
a470429c,2,14
b039f081,2,14
b3af3799,2,14
b5ffda0,2,14
ed32f128,2,14
f218f49e,2,14
1aa7b6a1,2,13
1b78bba5,2,13
1bb8e8ab,2,13
211aca92,2,13
2be7fe7a,2,13
30466774,2,13
304a9a78,2,13
308eef8e,2,13
309f5660,2,13
31070e31,2,13
3263f782,2,13
36e166c6,2,13
3c8f013a,2,13
3cf862c1,2,13
43770a58,2,13
47932555,2,13
4c1b1be7,2,13
524ff55a,2,13
55935aba,2,13
657acc0e,2,13
6966f581,2,13
698101d5,2,13
6d8fd8c7,2,13
6f319785,2,13
79786a3e,2,13
7ee8be34,2,13
88edba2c,2,13
8c1f06c,2,13
95dc8a7d,2,13
9b17961d,2,13
a1003024,2,13
a1ac2dba,2,13
a218e3de,2,13
a331c019,2,13
a5582db2,2,13
a8b142bd,2,13
a9a88c5d,2,13
b1f937ac,2,13
b64aad00,2,13
ba995638,2,13
bbd2c0ab,2,13
bc525e48,2,13
c2e93a1c,2,13
cd8e0c02,2,13
d143aa,2,13
d1a843e5,2,13
d727115b,2,13
d90ba772,2,13
ea206741,2,13
f332b48b,2,13
f43f02b3,2,13
ff56d158,2,13
12080016,2,12
1411f367,2,12
17649ddf,2,12
1fc5c14e,2,12
2c2133a0,2,12
2f3c96fd,2,12
374c62d6,2,12
3c836526,2,12
3c8ec1ba,2,12
3c98fd3e,2,12
47e653cf,2,12
4934d227,2,12
4e26fde3,2,12
551e3723,2,12
587cd503,2,12
5a784556,2,12
647e29ca,2,12
6907a6fa,2,12
6c8a2e53,2,12
70e37132,2,12
7419387b,2,12
7b7ee88,2,12
82b3e24f,2,12
82f094e8,2,12
83d98c1d,2,12
8dbeb2d0,2,12
8df1655c,2,12
9065b19f,2,12
90ba8d14,2,12
95289dbe,2,12
9f811342,2,12
a0d4f13c,2,12
a2e59e6e,2,12
a4772ad,2,12
a6d34712,2,12
a8e7e0bb,2,12
a93f3156,2,12
a9599ac3,2,12
b344f3d7,2,12
b66369fa,2,12
b9e98620,2,12
c89b81f4,2,12
c97f8ac1,2,12
cdbb79e,2,12
d423695f,2,12
dd69da98,2,12
e5fef02a,2,12
e97a0a91,2,12
ed82525c,2,12
eecb023,2,12
f0f910f1,2,12
f2c3a48,2,12
ff3a2075,2,12
173e84ce,2,11
17781cd7,2,11
2000b1f0,2,11
228b72f1,2,11
2ed79aaa,2,11
2f891600,2,11
3675f302,2,11
36bb16fa,2,11
3c2f5cf0,2,11
3dd633fc,2,11
3e67f230,2,11
3e95e47b,2,11
456657ef,2,11
473a634c,2,11
4752776,2,11
4da7aed1,2,11
4e004959,2,11
4f6ef6aa,2,11
527960d8,2,11
6b588502,2,11
6bcd5813,2,11
6be8b5e2,2,11
6c0cadad,2,11
6f0de0c7,2,11
72669f34,2,11
727ff97b,2,11
7433d1aa,2,11
74d7fd06,2,11
7d0d827c,2,11
7d2057a4,2,11
7f30dedd,2,11
a71da52f,2,11
a773981c,2,11
a996d139,2,11
ab0c0a95,2,11
ac804e5a,2,11
adc918de,2,11
afd93514,2,11
b232355d,2,11
b99415f2,2,11
ba8bbd3b,2,11
cbd91499,2,11
d6671b47,2,11
d94e8451,2,11
d9ec354b,2,11
dfb0e665,2,11
e790c1a1,2,11
eac150b8,2,11
eb467b63,2,11
ecad0d5,2,11
f0879ec4,2,11
fb08a704,2,11
fd7737ae,2,11
123bd1ac,2,10
12b65f9f,2,10
12c4e2f1,2,10
1386212,2,10
15d32835,2,10
172ae273,2,10
1a862b43,2,10
1a8dd42d,2,10
2202bb3b,2,10
34d7c2c0,2,10
3623a793,2,10
3643a2f9,2,10
3e071b6f,2,10
3f6dec1e,2,10
40a589fe,2,10
4424b37,2,10
46f68b1,2,10
4756b64d,2,10
4c46ef82,2,10
4c9c4579,2,10
4eab5d9,2,10
51549cb9,2,10
56312f50,2,10
56e027e7,2,10
5b254f68,2,10
5ba3cda,2,10
5c623415,2,10
5d14a286,2,10
5eaeaf66,2,10
6a995f86,2,10
6e6dccf9,2,10
6eb104d8,2,10
7405e401,2,10
75e721f7,2,10
7a7df2b0,2,10
7e1336b3,2,10
7f29436f,2,10
85612492,2,10
87a303f8,2,10
8844ee1e,2,10
8b644fc7,2,10
973073f3,2,10
977a8c50,2,10
9bb2160e,2,10
9bc920d6,2,10
9fc8c4e8,2,10
a05af0a5,2,10
a730f704,2,10
a7b3e391,2,10
a89ed23d,2,10
abe15b02,2,10
ac88c11d,2,10
ad1ee60a,2,10
ad2d4cf3,2,10
b037d46c,2,10
b09eabe5,2,10
b0ec8363,2,10
b8e0318e,2,10
b9fa7e2e,2,10
bb957c13,2,10
be40438b,2,10
c4c63745,2,10
c82dc0f4,2,10
c8d70704,2,10
c9e1ce1a,2,10
c9f4b093,2,10
cbac6622,2,10
cc80e09f,2,10
d4405610,2,10
e393aad9,2,10
e42e4841,2,10
e9dff570,2,10
eaaf9de9,2,10
f229416c,2,10
f246ef72,2,10
f53d489d,2,10
fc9e490,2,10
fe56ef46,2,10
fe8e7848,2,10
ff3b7ab8,2,10
107f5d76,2,9
10e0ec7,2,9
131ec387,2,9
16bc5546,2,9
181ee709,2,9
1bfb878f,2,9
1cd7e0e,2,9
1eeaface,2,9
20035944,2,9
2082e8cb,2,9
21286f71,2,9
23b2ca7f,2,9
299dccdf,2,9
2acaca43,2,9
2be32752,2,9
2d6f3d8d,2,9
328075c1,2,9
390674c6,2,9
3e97c4d,2,9
3f3ee5df,2,9
402ab131,2,9
410a9158,2,9
432a1e5d,2,9
487a0722,2,9
494adc7b,2,9
4983a4ec,2,9
4a5200d9,2,9
4ae56909,2,9
4b0d0c39,2,9
4e8bf726,2,9
50918ee2,2,9
510ea7f,2,9
55ea02bb,2,9
5ae53b04,2,9
5b235f64,2,9
5c531059,2,9
5e15703e,2,9
5e1e6652,2,9
60be6fba,2,9
656326d2,2,9
65a6fa34,2,9
671d2461,2,9
6810741a,2,9
6d9ed522,2,9
722829e6,2,9
722f0526,2,9
736323ac,2,9
737a95e1,2,9
85d940c1,2,9
8880da65,2,9
8fe741e,2,9
91aa5261,2,9
992226c3,2,9
99baec02,2,9
9c61d02,2,9
9caa7a31,2,9
9eaa59fc,2,9
a16c0900,2,9
a4f7aaad,2,9
a7acd5d2,2,9
b3cc7fea,2,9
b6d2c2e,2,9
bbeeea64,2,9
bf4ede49,2,9
bfb521fc,2,9
c049009a,2,9
c33966a8,2,9
c5540a4d,2,9
c701a088,2,9
c7cd26ed,2,9
c88e10bf,2,9
c898a589,2,9
ca1b0979,2,9
cc48260e,2,9
ccc06714,2,9
d0f9da99,2,9
d6c22853,2,9
d6e224f9,2,9
d72abbd5,2,9
da763861,2,9
dafc5fe2,2,9
dc23f17a,2,9
de717a87,2,9
dea341f6,2,9
df6075f2,2,9
e0fe82eb,2,9
e297f61c,2,9
e3148c5d,2,9
e6eeeca0,2,9
e7adaf4e,2,9
e9dfad0e,2,9
ea4c5fbd,2,9
ec3c25d5,2,9
ece68a93,2,9
ed6fa0ea,2,9
f2278f01,2,9
f560748f,2,9
f8707b62,2,9
f9093dc3,2,9
1580929d,2,8
16502c09,2,8
17a09891,2,8
194fd3fc,2,8
1b28e682,2,8
1be0d46f,2,8
1f5298ed,2,8
1fdd656f,2,8
20c09e33,2,8
21c87599,2,8
21cbc98,2,8
23bbb25e,2,8
23cb28d0,2,8
24afe8de,2,8
26513abb,2,8
2775e72a,2,8
2df54584,2,8
30bb2fd6,2,8
34e4fab,2,8
37b50a00,2,8
3b635193,2,8
3ecbc5ab,2,8
3edbbf2f,2,8
419174c7,2,8
440b935f,2,8
45d21e62,2,8
45f85f70,2,8
46c3549e,2,8
477cb275,2,8
490d5594,2,8
4bca4375,2,8
4cf96957,2,8
4e85c7f2,2,8
4f715189,2,8
4fb5bf06,2,8
5194e36f,2,8
52e4fb0e,2,8
539be590,2,8
5734966d,2,8
59436aa8,2,8
5a06055,2,8
5d5c7ccc,2,8
5d5e2d03,2,8
5dbaa5f9,2,8
5e43120d,2,8
5e556fb1,2,8
5ea51a5e,2,8
61a5ec83,2,8
61bef63b,2,8
66ccda49,2,8
671e6e88,2,8
671fb0fb,2,8
6b96d08b,2,8
6c6323af,2,8
6c830fc5,2,8
6ea91073,2,8
7191b6d7,2,8
71d171ef,2,8
730eca2b,2,8
74a84b56,2,8
789c6d03,2,8
79dc4052,2,8
79ebe718,2,8
7ae66331,2,8
7ba80d29,2,8
83b9d979,2,8
8a2a311e,2,8
8a7a47ae,2,8
8a9d53ce,2,8
8bb7aa1d,2,8
8c75e9f6,2,8
9538a795,2,8
99fb5942,2,8
9ae80c82,2,8
9ccbbd72,2,8
a0446e16,2,8
a34efc9e,2,8
a6b2e03e,2,8
a815e1cb,2,8
a9345acd,2,8
ad380c2b,2,8
b0543373,2,8
b1696f6f,2,8
b1ed3892,2,8
b363cf06,2,8
b38b130c,2,8
b6035df7,2,8
b7f8436f,2,8
b8eb034d,2,8
b94aafbe,2,8
bb6febe6,2,8
be4e2d6f,2,8
bfaf7f1a,2,8
bfec4ba4,2,8
c0863c57,2,8
c428c55b,2,8
c5a9424a,2,8
c6d920de,2,8
c9490a95,2,8
cba489fd,2,8
cc67b19b,2,8
cc867609,2,8
cca2c1af,2,8
cd0e52af,2,8
cee5f2a0,2,8
d04c87d6,2,8
d18c7dca,2,8
d1bc3a36,2,8
d835d03e,2,8
d91a2e6b,2,8
dc8879a9,2,8
dcb01cdc,2,8
def61e5,2,8
e1d184a6,2,8
e2313321,2,8
e477006d,2,8
e89e58f7,2,8
e8ee0d5a,2,8
e8fbacb3,2,8
eaff91d6,2,8
ebeb6811,2,8
ed1d0ac2,2,8
ef17ac4e,2,8
f076a833,2,8
f128f60a,2,8
f27027b,2,8
f51b24d7,2,8
fa27fa56,2,8
fa4b21ca,2,8
fa8520aa,2,8
ff4b0fdf,2,8
ffa2239d,2,8
1041b8c2,2,7
10f04519,2,7
14736ba4,2,7
17555dea,2,7
18b80a81,2,7
1910632d,2,7
191fdfe8,2,7
1cdc6140,2,7
1eaba31c,2,7
21a00d88,2,7
22dae74b,2,7
23f48504,2,7
24dfc680,2,7
26928a23,2,7
2823e295,2,7
2889f9eb,2,7
2afe7da5,2,7
2ca309c1,2,7
344296cc,2,7
382b38a0,2,7
39c2e77b,2,7
39d09178,2,7
3a05b4d8,2,7
3c42e294,2,7
3ed72ca1,2,7
414f5360,2,7
416b54c5,2,7
4491794,2,7
465951db,2,7
49a56f65,2,7
49b53c56,2,7
4ba6736a,2,7
4cf01955,2,7
4deb716d,2,7
4f44635b,2,7
50a88d1f,2,7
517c6c05,2,7
5275b619,2,7
53b96fe7,2,7
547966fe,2,7
55b4c0f9,2,7
55f06085,2,7
56c9f4de,2,7
5c38e8c0,2,7
5e055cd9,2,7
5ed13ed8,2,7
5f0f40bc,2,7
5f1d00fa,2,7
60365ee8,2,7
60c1821c,2,7
62071ce4,2,7
660c3080,2,7
67c43836,2,7
6904b29d,2,7
69afc986,2,7
6aa38529,2,7
6af2703c,2,7
736b0bea,2,7
73d0546d,2,7
7458b6a0,2,7
7641cb37,2,7
77345d60,2,7
78f9f814,2,7
7950ac6,2,7
79825341,2,7
7a2d006e,2,7
7c357f4b,2,7
8264a078,2,7
8385b835,2,7
88e442b6,2,7
898c78f1,2,7
8a8c064b,2,7
8b9cf2b7,2,7
8d19e3f3,2,7
